DATA
0,080213904
0,10791367
0,06280195
0,0833333
0,3235294
0,08522727
0,11016951
0,08130083
0,13513513
0,08396947
0,120967716
0,21428572
0,07386363
0,14130431
0,08040204
0,34042552
0,0333333
0,17105259
0,10958906
0,11016949
0,11688312
0,17543858
0,12230217
0,094827615
0,16666661
0,5
0,04424774
0,117117114
0,07211536
0,08219178
0,11728392
0,16176471
0,094117686
0,09285716
0,13008133
0,14179108
0,12751676
0,08743172
0,10191083
0,08695655
0,13265307
0,09420291
0,07476632
0,05820106
0,1262136
0,0897436
0,0
0,21311478
0,05
0,059523754
0,087431684
0,0
0,11278196
0,12138726
0,113333344
0,09770118
0,102564104
0,125
0,11585364
0,3333333
0,098901086
0,0
0,07486627
0,10344825
0,0
0,08620687
0,11029411
0,0
0,09374998
0,16981135
0,13978496
0,123076916
0,112244934
0,2
0,14492747
0,2580645
0,2962963
0,15094344
0,0860927
0,17241383
0,13571425
0,094594635
0,0
0,1119403
0,17460318
0,10619469
0,31428573
0,08843535
0,12612617
0,12213745
0,0
0,0
0,22058822
0,08743168
0,10135135
0,11034478
0,26984128
0,22058822
0,175
0,100775175
0,0
0,07
0,08108111
0,0782123
0,099099085
0,41025642
0,10285711
0,074561395
0,08974357
0,08433737
0,10465123
0,11627907
0,0788178
0,048543617
0,14285715
0,095890395
0,17021275
0,0
0,0
0,12612613
0,4090909
0,089473695
0,0
0,0
0,08196723
0,2631579
0,0
0,08333332
0,15929198
0,4074074
0,13605449
0,06896552
0,0
0,066037744
0,09004737
0,08148156
0,07881776
0,080000006
0,0
0,18867923
0,14285713
0,0
0,104000024
0,4054054
0,16666667
0,11034483
0,15107913
0,071942456
0,03000002
0,11038962
0,11333332
0,11956516
0,08021388
0,14444447
0,11688311
0,087179504
0,11016952
0,08695652
0,06666667
0,0
0,037593942
0,0
0,0
0,11111111
0,049504988
0,07407408
0,13235289
0,0
0,15555556
0,13913043
0,1
0,12195119
0,113402046
0,0948905
0,0
0,13483147
0,06770831
0,12280705
0,17117119
0,059701465
0,12
0,11864406
0,08755759
0,0
0,103174604
0,09154927
0,0
0,05
0,06250008
0,18478261
0,114754066
0,18292683
0,07547169
0,10062889
0,0
0,067632854
0,16806725
0,13157897
0,13592231
0,0
0,38888887
0,097701155
0,12179485
0,1052632
0,108695656
0,08092486
0,08805032
0,0
0,0
0,0916667
0,12820514
0,0
0,0
0,0
0,08666668
0,3548387
0,3589744
0,06976744
0,0
0,15517241
0,0
0,11904757
0,07558145
0,12396694
0,19999996
0,079787284
0,14285715
0,1875
0,08720931
0,10958909
0,07462687
0,14062504
0,14942525
0,09356728
0,16
0,10218981
0,12587412
0,0
0,17241377
0,0333333
0,1511628
0,24444444
0,114285715
0,06951871
0,083333336
0,0
0,12949637
0,07296143
0,2857143
0,12328767
0,07563025
0,14942531
0,0
0,108695656
0,19402987
0,1090909
0,2368421
0,0
0,25490195
0,0
0,0895522
0,08383235
0,1780822
0,11881189
0,16216217
0,16304348
0,09090916
0,11111113
0,0875
0,0333333
0,0
0,0852713
0,0
0,0
0,11029412
0,12295082
0,11827952
0,08095237
0,0333333
0,114503816
0,0
0,08510641
0,06593405
0,09411764
0,0
0,0
0,0
0,15662646
0,06097561
0,0
0,16842104
0,062499955
0,14150946
0,0882353
0,0
0,1
0,0
0,083832316
0,07894742
0,111111134
0,12781957
0,11428575
0,11578946
0,115384616
0,12
0,16666661
0,0
0,15094338
0,042734995
0,0
0,073333286
0,17948718
0,0
0,21212122
0,06629834
0,1923077
0,12121211
0,07821227
0,09090909
0,058823507
0,068062834
0,18571432
0,08962268
0,16806725
