DATA
0,62857145
0,7100671
0,8772542
0,5604575
-0,45381525
0,17768595
-0,02259887
-3,289916
-0,7816901
-11,446281
-0,57009345
0,09785203
-9,088235
-29,0
0,17038009
-0,38003096
-0,34528163
-4,0069566
-21,571428
-18,155172
-0,579096
-0,23338369
0,49293286
-1,7816092
0,94882727
-8,288889
-64,77049
0,47577092
-2,5489511
-7,9769588
0,0
0,8701634
-7,607143
-0,5959302
-1,228125
-1,94
0,7994071
-0,6807229
-23,360825
-1,7488986
-4,596685
0,5846154
-0,0979021
0,3302622
0,8990228
-3,5735295
0,36792454
-0,39440203
-0,06927711
-0,3887195
0,48022598
-0,3943299
-1,6224489
0,19593908
-1,3904923
0,6356467
-0,014522822
-1,6374269
-9,2
0,848249
-0,8413598
-21,5
-8,054263
-2,6629682
-6,5059524
-80,4375
-2,7067308
-0,7991573
-6,735736
-1,6363636
-1,0935829
0,8027426
-39,04
0,26944444
0,44635195
-2,4585986
0,67577094
0,35384616
-1,1269841
-0,1843318
-3,942598
-12,510638
0,13286713
0,71470803
-1,8780488
-111,07407
-17,307692
-18,485294
-0,10311284
-0,8833034
-4,0962343
0,5660377
-25,109589
-0,454324
-10,2
-0,01058201
-1,411215
-6,685185
0,62227327
-8,777778
-2,17757
-6,5636363
-1,5555556
-0,92195123
-3,3548386
-0,67333335
-0,4208417
0,54
-1,6925973
-10,962536
0,4041451
0,21820809
-0,3301738
-0,21886793
-0,63095236
0,8325123
0,7255814
-0,7826855
-9,086957
0,30916846
-34,95082
0,81186575
-7,1726317
-28,770834
-0,20136519
0,39694658
-10,277227
0,32470334
-0,20049505
0,19650654
0,2857143
0,34313726
-0,24742268
-128,625
-6,111111
-2,559055
-9,288343
-0,2
-7,9214783
0,954918
-0,8307087
0,45923913
0,7979323
-2,625935
0,12592593
-7,846561
0,16826923
-7,6567163
0,7202572
-0,42010581
-0,086317725
0,5171504
-0,73803526
-0,57088846
0,39904305
-40,117645
-14,935
-3,5434783
-3,423913
-7,882784
-0,5103448
-0,13857678
0,72792935
-2,8099546
-0,8104738
-0,022248244
-0,5978898
0,29102167
-11,944445
-1,1918819
0,27468583
-55,135136
-6,92429
-0,7623457
0,47560975
-157,25
-0,3915344
-0,13511029
0,32142857
0,70332104
-0,17879418
-1,6774193
-2,8882523
-1,3217523
-23,221153
-3,454023
-2,5508983
-1,5049505
-3,67507
-2,772152
0,14634146
-0,29965156
-1,5573771
-0,46598202
0,9932432
0,8
-7,9273744
-2,5333333
-40,925926
-1,5576087
-1,4881266
-9,890688
-1,5359628
0,6864407
-10,844444
-1,8587786
-0,66262627
-0,55751014
0,7417323
-2,5895317
-39,11215
-1,1578947
-2,7772021
-0,64467007
0,13975903
0,09862386
0,43103448
-1,2344961
-3,408284
-14,068703
-1,9655173
-0,011527377
0,8951542
0,5816435
-1,2462686
0,97316104
-0,29597703
-0,56790125
0,24397591
-4,4555984
-0,47972974
-1,2272727
-2,3947368
-1,5779221
0,41269842
-1,0
0,9128767
0,02259887
-0,08977556
-0,6619519
-9,777778
-0,49895614
-19,123077
-15,747369
0,8639911
-2,676399
0,07631579
-0,6826347
-2,030928
0,9167222
0,052439023
0,948886
0,9063545
0,29642856
0,071428575
-3,9477613
0,045911048
-5,8125
0,8665667
-1,2332215
0,62984216
0,1416819
0,41954023
-0,6037736
-1,6689266
-0,26436782
-1,0845715
-3,2108843
-0,42451614
-4,8115387
-2,6811595
-0,0952381
-0,7007299
0,79470897
-6,219608
0,43209878
0,44369748
0,9434629
0,609375
-7,076923
-2,3595505
-4,502959
-2,445141
-10,388889
-2,5326734
0,14529915
-0,9751888
-3,7623763
-1,978
0,17912553
0,4661017
-0,24346076
0,43686005
-0,914
-11,292683
-2,8292682
-34,07547
0,39454424
0,74382025
-11,529033
-2,341969
0,6342593
-0,4218329
0,5248108
-6,587591
-20,16
-0,17659138
-4,559471
-0,92214113
-16,961164
0,7749361
0,017777778
-3,8044446
0,039274924
-64,87273
0,5365854
-1,4576802
-20,979166
-0,7508772
-1,0342857
-0,5877193
-1,4285715
-2,2007234
-1,1948051
-0,14745308
-6,1104975
0,91875
-0,61948955
0,030303031
0,4706685
0,10835509
-1,9505703
0,6052632
0,77706325
-0,30320367
0,09009009
-1,8216867
-48,61905
-4,456897
0,07058824
0,6894665
-12,731183
-7,0869565
0,1880998
-1,6038135
0,3344504
-17,403847
0,4691824
0,5765625
0,6502857
-0,72505546
0,12723215
-1,0
-2,717599
0,035118524
0,53805774
0,19366516
-41,048782
-0,76506954
0,98039216
0,66355765
-2,0813396
0,79183346
-2,273775
-3,5288463
-5,373626
0,32131496
-1,0384616
-103,0
-6,3212433
-5,1837454
-3,7666667
-0,40669855
-2,4765625
-70,46429
-0,010777521
-9,5
-0,29834256
-1,1855501
-0,8729216
-4,8333335
-0,114583336
-1,0895523
-1,21203
0,5362205
-6,5441175
-2,7393162
-0,41735536
-2,259542
0,1933816
-50,953487
-0,6577778
-4,6666665
-1,339207
-1,8289474
0,013986014
-23,411428
-2,44
-0,009478673
0,8897638
-1,826087
0,22922637
0,23041475
-0,41475827
-1,6894076
0,09215328
0,6962025
-1,6607143
-16,76923
-0,7457405
-9,40708
-1,0149573
0,93838257
-1,1421686
0,01244168
-0,529661
0,9755435
-0,55904526
-2,0
-8,010753
-1,4892473
-20,780613
-0,26294822
0,5026697
0,8383621
-1,8826087
0,16151203
0,3140496
-9,4262295
0,62668467
-2,0439277
0,18793103
-1,9893616
-0,32608697
0,71794873
-1,7786885
0,7393498
-1,2702702
-1,4196892
-4,352941
-8,431579
0,7887875
-0,14563107
0,90804595
-1,7984496
-23,25
0,43923867
-3,1398964
-0,8125
-8,26971
-1,464351
-5,9
-1,079932
0,54
0,36
-0,10628019
-48,55696
-0,050955415
-7,0
-2,217647
-0,05919003
-6,375
-5,2884617
0,79845506
-11,603773
-8,232558
-1,4859086
0,65371025
-1,136229
-3,3484848
0,060737528
0,16484849
-0,43644068
-0,43333334
-2,4035087
-3,0704226
-18,61017
-7,2988505
-1,260606
-5,029412
-15,946809
0,61702126
0,76521116
-10,8404255
-0,56901044
0,50189394
0,41381767
-6,756654
-1,0539683
-5,1846156
-0,5206422
-0,525
-12,055119
-120,92857
-1,9329897
-2,387097
-1,0849421
-3,9527187
-4,774436
-2,8606558
-0,2754491
-0,4489796
0,5268426
0,9277184
-19,633333
-6,5
-2,2311733
0,89634144
-0,012024048
-0,16603774
-6,922078
-5,533528
-4,623037
-2,0381503
-3,6862068
-10,54902
-1,392
-0,5714286
-1,1453155
-1,204461
-0,67623603
-5,5135136
0,7692308
-1,7743902
-0,05321101
-1,1964637
-1,7444254
0,9034749
-3,9896195
0,6928105
0,46779442
-0,4222586
-3,2415254
0,89278936
-0,2643343
-1,4270557
0,3993174
-3,409241
-65,41791
0,8610422
-0,4112478
0,9445823
0,11353712
-20,0
-15,205882
-8,791164
-0,8982684
-0,08
-1,2074074
-5,0
0,9428285
-2,2
-0,939759
-2,389655
0,3010204
0,01754386
-12,1796875
-13,114285
-0,38139534
-5,364706
-0,1026178
-0,66377443
